4	0.512199	0.3497528	0.7500951	M-146a.LQ.txt
5	1.062368	0.801886	1.407465	M-146a.LQ.txt
6	1.194859	0.7394084	1.930852	M-146a.LQ.txt
7	0.968173	0.5959744	1.572817	M-146a.LQ.txt
8	1.833314	1.242867	2.704264	M-146a.LQ.txt
9	1.096723	0.642077	1.873296	M-146a.LQ.txt
10	1.012965	0.5337081	1.922581	M-146a.LQ.txt
11	0.3928114	0.270945	0.5694911	M-146a.LQ.txt
12	0.8150558	0.5502697	1.207255	M-146a.LQ.txt
1	0.7464527	0.5407312	1.030441	M-149.HWE.txt
2	0.9503615	0.6829351	1.322508	M-149.HWE.txt
3	0.7471436	0.5916693	0.9434723	M-149.HWE.txt
4	1.0169	0.8727469	1.184863	M-149.HWE.txt
1	0.7464527	0.5407312	1.030441	M-149.overall.txt
2	0.9503615	0.6829351	1.322508	M-149.overall.txt
3	0.7471436	0.5916693	0.9434723	M-149.overall.txt
4	0.9332557	0.6486356	1.342767	M-149.overall.txt
5	1.0169	0.8727469	1.184863	M-149.overall.txt
6	1.390257	0.937704	2.061221	M-149.overall.txt
1	1.24429	0.8320051	1.860875	M-196a.BC-Asians.txt
2	1.03628	0.8003005	1.341841	M-196a.BC-Asians.txt
3	1.769899	1.001221	3.128721	M-196a.BC-Asians.txt
4	0.6866406	0.5633984	0.8368418	M-196a.BC-Asians.txt
5	0.6282711	0.4656803	0.84763	M-196a.BC-Asians.txt
6	0.827329	0.5425469	1.261593	M-196a.BC-Asians.txt
7	0.5936602	0.3165021	1.113523	M-196a.BC-Asians.txt
8	1.242268	0.8878353	1.738193	M-196a.BC-Asians.txt
9	1.092105	0.6482984	1.83973	M-196a.BC-Asians.txt
10	0.7944551	0.4811421	1.311793	M-196a.BC-Asians.txt
11	0.794412	0.5004807	1.260969	M-196a.BC-Asians.txt
12	1.074926	0.8592121	1.344798	M-196a.BC-Asians.txt
13	0.9930435	0.7091585	1.390571	M-196a.BC-Asians.txt
14	0.8277663	0.7162941	0.9565862	M-196a.BC-Asians.txt
15	1.442577	0.840695	2.475367	M-196a.BC-Asians.txt
16	0.584515	0.3664516	0.9323407	M-196a.BC-Asians.txt
1	1.24429	0.8320051	1.860875	M-196a.BC.txt
2	1.03628	0.8003005	1.341841	M-196a.BC.txt
3	1.769899	1.001221	3.128721	M-196a.BC.txt
4	0.9438922	0.7715862	1.154677	M-196a.BC.txt
5	0.6866406	0.5633984	0.8368418	M-196a.BC.txt
6	0.6282711	0.4656803	0.84763	M-196a.BC.txt
7	0.827329	0.5425469	1.261593	M-196a.BC.txt
8	0.5936602	0.3165021	1.113523	M-196a.BC.txt
9	1.242268	0.8878353	1.738193	M-196a.BC.txt
10	0.9283092	0.652076	1.321561	M-196a.BC.txt
11	1.092105	0.6482984	1.83973	M-196a.BC.txt
12	0.7944551	0.4811421	1.311793	M-196a.BC.txt
13	0.794412	0.5004807	1.260969	M-196a.BC.txt
14	1.074926	0.8592121	1.344798	M-196a.BC.txt
15	0.9930435	0.7091585	1.390571	M-196a.BC.txt
16	0.9713889	0.8767487	1.076245	M-196a.BC.txt
17	0.7074733	0.5602931	0.8933154	M-196a.BC.txt
18	0.8277663	0.7162941	0.9565862	M-196a.BC.txt
19	1.334069	1.025822	1.734939	M-196a.BC.txt
20	1.536688	0.9117814	2.589885	M-196a.BC.txt
21	1.442577	0.840695	2.475367	M-196a.BC.txt
22	1.047888	0.7514223	1.461321	M-196a.BC.txt
23	1.044393	0.9119878	1.196022	M-196a.BC.txt
24	0.584515	0.3664516	0.9323407	M-196a.BC.txt
1	1.065963	0.7343266	1.547374	M-196a.Gyn-Asians.txt
2	0.6174735	0.4208916	0.9058713	M-196a.Gyn-Asians.txt
3	0.6941121	0.5555718	0.8671997	M-196a.Gyn-Asians.txt
4	0.9279308	0.6878264	1.25185	M-196a.Gyn-Asians.txt
5	0.9003053	0.6498849	1.24722	M-196a.Gyn-Asians.txt
6	1.280758	0.8285577	1.979754	M-196a.Gyn-Asians.txt
7	0.352183	0.2376978	0.5218093	M-196a.Gyn-Asians.txt
1	1.065963	0.7343266	1.547374	M-196a.Gyn.txt
2	0.6174735	0.4208916	0.9058713	M-196a.Gyn.txt
3	0.6941121	0.5555718	0.8671997	M-196a.Gyn.txt
4	0.9279308	0.6878264	1.25185	M-196a.Gyn.txt
5	0.9003053	0.6498849	1.24722	M-196a.Gyn.txt
6	0.8332456	0.5341981	1.299702	M-196a.Gyn.txt
7	1.280758	0.8285577	1.979754	M-196a.Gyn.txt
8	0.352183	0.2376978	0.5218093	M-196a.Gyn.txt
1	3.306813	2.075099	5.269633	M-423.Asians.txt
2	1.044265	0.8027946	1.358366	M-423.Asians.txt
3	0.7263982	0.4893573	1.07826	M-423.Asians.txt
4	0.6413392	0.4007928	1.026256	M-423.Asians.txt
5	0.7643614	0.4566345	1.279466	M-423.Asians.txt
1	3.306813	2.075099	5.269633	M-423.BC.txt
